Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
436,COUNTRY,LVA,EUR,Europe,2006,1500 [1300-1700],1500.0,1300.0,1700.0
35150,COUNTRY,SUR,AMR,Americas,2006,170 [120-220],170.0,120.0,220.0
59071,COUNTRY,IRN,EMR,Eastern Mediterranean,2006,12 000 [8600-16 000],12000.0,8600.0,16000.0
109264,COUNTRY,BDI,AFR,Africa,2006,14 000 [6400-25 000],14000.0,6400.0,25000.0
109618,COUNTRY,COL,AMR,Americas,2006,14 000 [11 000-17 000],14000.0,11000.0,17000.0
118827,COUNTRY,TUV,WPR,Western Pacific,2006,10 [10-11],10.0,10.0,11.0
137797,COUNTRY,ARG,AMR,Americas,2006,11 000 [9700-13 000],11000.0,9700.0,13000.0
197353,COUNTRY,MNG,WPR,Western Pacific,2006,11 000 [5700-18 000],11000.0,5700.0,18000.0
265407,COUNTRY,LBY,EMR,Eastern Mediterranean,2006,2400 [2200-2600],2400.0,2200.0,2600.0
313661,COUNTRY,GAB,AFR,Africa,2006,8700 [5300-13 000],8700.0,5300.0,13000.0
406586,COUNTRY,RWA,AFR,Africa,2006,10 000 [6000-16 000],10000.0,6000.0,16000.0
420758,COUNTRY,AUS,WPR,Western Pacific,2006,1300 [1100-1500],1300.0,1100.0,1500.0
599541,COUNTRY,TUR,EUR,Europe,2006,23 000 [16 000-31 000],23000.0,16000.0,31000.0
646169,COUNTRY,TLS,SEAR,South-East Asia,2006,4900 [3600-6300],4900.0,3600.0,6300.0
684989,COUNTRY,PRT,EUR,Europe,2006,3700 [3200-4300],3700.0,3200.0,4300.0
690599,COUNTRY,CHN,WPR,Western Pacific,2006,1 160 000 [856 000-1 500 000],1160000.0,856000.0,1500000.0
707499,COUNTRY,SYC,AFR,Africa,2006,20 [17-23],20.0,17.0,23.0
712872,COUNTRY,CPV,AFR,Africa,2006,330 [250-410],330.0,250.0,410.0
729807,COUNTRY,LUX,EUR,Europe,2006,38 [32-44],38.0,32.0,44.0
732521,COUNTRY,ATG,AMR,Americas,2006,5 [4-5],5.0,4.0,5.0
768911,COUNTRY,MWI,AFR,Africa,2006,52 000 [5400-149 000],52000.0,5400.0,149000.0
773735,COUNTRY,SVN,EUR,Europe,2006,240 [200-280],240.0,200.0,280.0
984050,COUNTRY,DZA,AFR,Africa,2006,26 000 [19 000-36 000],26000.0,19000.0,36000.0
985053,COUNTRY,MOZ,AFR,Africa,2006,72 000 [45 000-104 000],72000.0,45000.0,104000.0
1036398,COUNTRY,GHA,AFR,Africa,2006,46 000 [16 000-91 000],46000.0,16000.0,91000.0
1043233,COUNTRY,MMR,SEAR,South-East Asia,2006,258 000 [95 000-502 000],258000.0,95000.0,502000.0
1099185,COUNTRY,UZB,EUR,Europe,2006,31 000 [21 000-43 000],31000.0,21000.0,43000.0
1110536,COUNTRY,DOM,AMR,Americas,2006,5800 [3800-8100],5800.0,3800.0,8100.0
1128037,COUNTRY,CMR,AFR,Africa,2006,53 000 [24 000-94 000],53000.0,24000.0,94000.0
1135106,COUNTRY,MNE,EUR,Europe,2006,200 [140-260],200.0,140.0,260.0
1199808,COUNTRY,ALB,EUR,Europe,2006,540 [450-630],540.0,450.0,630.0
1272270,COUNTRY,BEN,AFR,Africa,2006,6200 [3500-9700],6200.0,3500.0,9700.0
1281335,COUNTRY,BTN,SEAR,South-East Asia,2006,1100 [880-1500],1100.0,880.0,1500.0
1334357,COUNTRY,BHS,AMR,Americas,2006,69 [59-80],69.0,59.0,80.0
1339987,COUNTRY,HKG,,,2006,6400 [5400-7400],6400.0,5400.0,7400.0
1352990,COUNTRY,MRT,AFR,Africa,2006,5100 [2000-9600],5100.0,2000.0,9600.0
1358241,COUNTRY,HND,AMR,Americas,2006,4000 [2500-5900],4000.0,2500.0,5900.0
1452090,COUNTRY,CHL,AMR,Americas,2006,2900 [2500-3400],2900.0,2500.0,3400.0
1488270,COUNTRY,URY,AMR,Americas,2006,640 [550-740],640.0,550.0,740.0
1493107,COUNTRY,GRD,AMR,Americas,2006,1 [1-1],1.0,1.0,1.0
1501604,COUNTRY,SGP,WPR,Western Pacific,2006,1500 [1300-1800],1500.0,1300.0,1800.0
1528261,COUNTRY,ECU,AMR,Americas,2006,5800 [4500-7100],5800.0,4500.0,7100.0
1603841,COUNTRY,IRQ,EMR,Eastern Mediterranean,2006,14 000 [11 000-17 000],14000.0,11000.0,17000.0
1655157,COUNTRY,BEL,EUR,Europe,2006,1200 [1000-1400],1200.0,1000.0,1400.0
1723820,COUNTRY,DEU,EUR,Europe,2006,5700 [5100-6200],5700.0,5100.0,6200.0
1734805,COUNTRY,KOR,WPR,Western Pacific,2006,45 000 [42 000-48 000],45000.0,42000.0,48000.0
1737035,COUNTRY,MDA,EUR,Europe,2006,5400 [4100-6900],5400.0,4100.0,6900.0
1776914,COUNTRY,SVK,EUR,Europe,2006,770 [660-890],770.0,660.0,890.0
1923130,COUNTRY,VCT,AMR,Americas,2006,15 [9-24],15.0,9.0,24.0
1966797,COUNTRY,MCO,EUR,Europe,2006,0 [0-0],0.0,0.0,0.0
2002589,COUNTRY,OMN,EMR,Eastern Mediterranean,2006,390 [330-450],390.0,330.0,450.0
2036917,COUNTRY,KGZ,EUR,Europe,2006,7300 [6000-8800],7300.0,6000.0,8800.0
2081450,GLOBAL,GLOBAL,,,2006,11 700 000 [8 870 000-14 900 000],11700000.0,8870000.0,14900000.0
2125531,COUNTRY,PHL,WPR,Western Pacific,2006,474 000 [266 000-741 000],474000.0,266000.0,741000.0
2151527,COUNTRY,COD,AFR,Africa,2006,198 000 [127 000-285 000],198000.0,127000.0,285000.0
2177725,COUNTRY,CYP,EUR,Europe,2006,41 [35-48],41.0,35.0,48.0
2194609,COUNTRY,PNG,WPR,Western Pacific,2006,29 000 [19 000-42 000],29000.0,19000.0,42000.0
2236412,COUNTRY,LBR,AFR,Africa,2006,9500 [6500-13 000],9500.0,6500.0,13000.0
2258695,COUNTRY,GTM,AMR,Americas,2006,4500 [3200-6100],4500.0,3200.0,6100.0
2261244,COUNTRY,BWA,AFR,Africa,2006,13 000 [3000-30 000],13000.0,3000.0,30000.0
2297902,COUNTRY,AGO,AFR,Africa,2006,75 000 [55 000-99 000],75000.0,55000.0,99000.0
2297929,COUNTRY,JAM,AMR,Americas,2006,120 [80-160],120.0,80.0,160.0
2321934,COUNTRY,SLB,WPR,Western Pacific,2006,460 [360-590],460.0,360.0,590.0
2354432,COUNTRY,LBN,EMR,Eastern Mediterranean,2006,430 [370-500],430.0,370.0,500.0
2372392,COUNTRY,MDG,AFR,Africa,2006,51 000 [31 000-75 000],51000.0,31000.0,75000.0
2384803,COUNTRY,TUN,EMR,Eastern Mediterranean,2006,2700 [2200-3200],2700.0,2200.0,3200.0
2419698,COUNTRY,ARM,EUR,Europe,2006,2200 [940-4100],2200.0,940.0,4100.0
2450872,COUNTRY,BLZ,AMR,Americas,2006,97 [79-120],97.0,79.0,120.0
2468796,COUNTRY,PER,AMR,Americas,2006,43 000 [30 000-58 000],43000.0,30000.0,58000.0
2474171,COUNTRY,GBR,EUR,Europe,2006,9300 [8400-10 000],9300.0,8400.0,10000.0
2501147,COUNTRY,CAF,AFR,Africa,2006,24 000 [15 000-34 000],24000.0,15000.0,34000.0
2550070,COUNTRY,ESP,EUR,Europe,2006,9000 [7700-10 000],9000.0,7700.0,10000.0
2599225,COUNTRY,MYS,WPR,Western Pacific,2006,19 000 [17 000-21 000],19000.0,17000.0,21000.0
2613784,COUNTRY,PSE,EMR,Eastern Mediterranean,2006,52 [40-66],52.0,40.0,66.0
2654190,COUNTRY,RUS,EUR,Europe,2006,127 000 [55 000-230 000],127000.0,55000.0,230000.0
2670763,COUNTRY,GIN,AFR,Africa,2006,19 000 [12 000-29 000],19000.0,12000.0,29000.0
2676947,COUNTRY,KAZ,EUR,Europe,2006,28 000 [7400-63 000],28000.0,7400.0,63000.0
2710147,COUNTRY,ROU,EUR,Europe,2006,28 000 [24 000-32 000],28000.0,24000.0,32000.0
2717626,COUNTRY,BRN,WPR,Western Pacific,2006,230 [200-270],230.0,200.0,270.0
2717874,COUNTRY,JPN,WPR,Western Pacific,2006,29 000 [25 000-34 000],29000.0,25000.0,34000.0
2803087,COUNTRY,NAM,AFR,Africa,2006,24 000 [9300-46 000],24000.0,9300.0,46000.0
2863694,COUNTRY,MKD,EUR,Europe,2006,710 [300-1300],710.0,300.0,1300.0
2896802,COUNTRY,YEM,EMR,Eastern Mediterranean,2006,17 000 [15 000-19 000],17000.0,15000.0,19000.0
3024709,COUNTRY,LKA,SEAR,South-East Asia,2006,13 000 [9300-18 000],13000.0,9300.0,18000.0
3032750,COUNTRY,ERI,AFR,Africa,2006,4600 [690-12 000],4600.0,690.0,12000.0
3040708,COUNTRY,BRB,AMR,Americas,2006,6 [5-7],6.0,5.0,7.0
3069220,COUNTRY,SEN,AFR,Africa,2006,16 000 [11 000-23 000],16000.0,11000.0,23000.0
3073259,COUNTRY,NLD,EUR,Europe,2006,1200 [990-1300],1200.0,990.0,1300.0
3171464,COUNTRY,BGR,EUR,Europe,2006,3900 [3000-5000],3900.0,3000.0,5000.0
3242925,COUNTRY,CZE,EUR,Europe,2006,1100 [930-1300],1100.0,930.0,1300.0
3243348,COUNTRY,AUT,EUR,Europe,2006,980 [840-1100],980.0,840.0,1100.0
3256442,COUNTRY,COG,AFR,Africa,2006,16 000 [9800-24 000],16000.0,9800.0,24000.0
3336756,COUNTRY,USA,AMR,Americas,2006,16 000 [14 000-18 000],16000.0,14000.0,18000.0
3389410,COUNTRY,BIH,EUR,Europe,2006,2400 [1300-3900],2400.0,1300.0,3900.0
3429295,COUNTRY,LAO,WPR,Western Pacific,2006,15 000 [7100-27 000],15000.0,7100.0,27000.0
3509599,COUNTRY,BHR,EMR,Eastern Mediterranean,2006,320 [270-370],320.0,270.0,370.0
3523872,COUNTRY,TGO,AFR,Africa,2006,4500 [1700-8600],4500.0,1700.0,8600.0
3533512,COUNTRY,STP,AFR,Africa,2006,270 [61-640],270.0,61.0,640.0
3614345,COUNTRY,MAR,EMR,Eastern Mediterranean,2006,30 000 [26 000-35 000],30000.0,26000.0,35000.0
3624643,COUNTRY,SLE,AFR,Africa,2006,18 000 [11 000-26 000],18000.0,11000.0,26000.0
3632351,WORLDBANKINCOMEGROUP,WB_LMI,,,2006,6 960 000 [4 350 000-10 200 000],6960000.0,4350000.0,10200000.0
3670653,COUNTRY,QAT,EMR,Eastern Mediterranean,2006,390 [330-450],390.0,330.0,450.0
3682341,COUNTRY,PAK,EMR,Eastern Mediterranean,2006,495 000 [313 000-718 000],495000.0,313000.0,718000.0
