Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
2615931,COUNTRY,LAO,WPR,Western Pacific,1969,21,21.0
2689337,COUNTRY,AUS,WPR,Western Pacific,1969,0,0.0
3575688,COUNTRY,BGD,SEAR,South-East Asia,1969,1556,1556.0
4842593,COUNTRY,IDN,WPR,Western Pacific,1969,262,262.0
4909446,COUNTRY,MMR,SEAR,South-East Asia,1969,34,34.0
5080693,COUNTRY,KOR,WPR,Western Pacific,1969,137,137.0
5819534,COUNTRY,PHL,WPR,Western Pacific,1969,106,106.0
6195501,COUNTRY,NPL,SEAR,South-East Asia,1969,6,6.0
6651372,COUNTRY,VNM,WPR,Western Pacific,1969,26,26.0
7517629,COUNTRY,PAK,EMR,Eastern Mediterranean,1969,17,17.0
7767075,COUNTRY,SGP,WPR,Western Pacific,1969,4,4.0
1677806,COUNTRY,THA,SEAR,South-East Asia,1969,40,40.0
